arxiv	src	table	value	err	row_label	col_header	sizes	models	glued	caption
2601.21310	pdf	1	-151.123226		This work 32 768	9)		Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.120486		NAQS25 -	C2H4O (STO-3G, 24e, 19o,|H|≈2.54×10	54x10	Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.121237		This work 131 072	C2H4O (STO-3G, 24e, 19o,|H|≈2.54×10	54x10	Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.123361		This work 131 072	9)		Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.122393		This work 524 288	C2H4O (STO-3G, 24e, 19o,|H|≈2.54×10	54x10	Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.12347		This work 524 288	9)		Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.1228		Transformer23 -	C2H4O (STO-3G, 24e, 19o,|H|≈2.54×10	54x10	Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	1	-151.123357		NNBF22 -	C2H4O (STO-3G, 24e, 19o,|H|≈2.54×10	54x10	Hubbard	0	Table 2: Ground-state energies (in Hartree) calculated by our deterministic framework compared with previous NQS benchmarks and FCI/CCSD(T) references.|V| denotes the size of the variational set. For our method, ‘Variational Energy’ refers to the exact expectation value E =⟨Ψ V| ˆH|Ψ V⟩/⟨Ψ V|ΨV⟩, and ‘Total Energy’ includes the post-optimization PT2
2601.21310	pdf	2	-117.100123		FCI46 -	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.099709		CCSD(T) - -	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-116.967731		This work 512	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.088963		This work 512	12)		Hubbard	0	
2601.21310	pdf	2	-117.06836		This work 2 048	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.095751		This work 2 048	12)		Hubbard	0	
2601.21310	pdf	2	-117.08297		This work 8 192	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.097458		This work 8 192	12)		Hubbard	0	
2601.21310	pdf	2	-117.087785		This work 32 768	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.098339		This work 32 768	12)		Hubbard	0	
2601.21310	pdf	2	-117.092824		This work 131 072	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.099158		This work 131 072	12)		Hubbard	0	
2601.21310	pdf	2	-117.096772		This work 524 288	C3H8 (STO-3G, 26e, 23o,|H|≈1.31×10	31x10	Hubbard	0	
2601.21310	pdf	2	-117.099649		This work 524 288	12)		Hubbard	0	
2601.21310	pdf	5	-0.4445		many-reference benchmarks from HCI and DMRG (≈	showsthatthedeterministicansatzyieldsvariatio		Hubbard	0	
2601.21310	pdf	9	0.9999		Cumulative Mass γ=	Final|V|		Hubbard	0	
2601.21310	pdf	9	0.99999		γ=	Final|V|		Hubbard	0	
2601.21310	pdf	9	0.9999992		γ=	Final|V|		Hubbard	0	
2601.21310	pdf	10	-109.260943		8 192	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.266361		16 384	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.266362		16 384	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-109.270646		32 768	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.270655		32 768	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-109.273813		d= 2.118Bohr 65 536	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.273892		d= 2.118Bohr 65 536	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-109.276065		131 072	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.276345		131 072	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-109.277462		262 144	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.278137		262 144	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-109.278217		524 288	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-109.279435		524 288	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.925608		8 192	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.92561		8 192	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.9437		16 384	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.943702		16 384	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.951043		32 768	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.951135		32 768	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.955324		d= 4.200Bohr 65 536	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.955541		d= 4.200Bohr 65 536	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.95812		131 072	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.958741		131 072	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.95933		262 144	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.960824		262 144	diag / Ha∆		Hubbard	0	
2601.21310	pdf	10	-108.960053		524 288	E                       opt / Ha E		Hubbard	0	
2601.21310	pdf	10	-108.962815		524 288	diag / Ha∆		Hubbard	0	
2601.21310	pdf	12	0		O(	R= 1.0R		Hubbard	1	
2601.21310	pdf	12	1.01		O(	e		Hubbard	1	
2601.21310	pdf	12	0.758		O(	e		Hubbard	1	
2601.21310	pdf	13	-76.024039		Benchmarks: UHF:	|V|= 131072-76.240 633		Hubbard	0	
2601.21310	pdf	13	-76.240434		Benchmarks: UHF:	-76.241 834		Hubbard	0	
2601.21310	pdf	13	-76.241367		UCCSDT:	|V|= 131072-76.240 633		Hubbard	0	
2601.21310	pdf	13	-76.24186		UCCSDT:	-76.241 834		Hubbard	0	
2601.21310	pdf	14	-0.009		O(	e		Hubbard	1	
2601.21310	pdf	14	1.515263		O(	e		Hubbard	1	
2601.21310	pdf	14	-1.058898		O(	e		Hubbard	1	
2601.21310	pdf	15	-75.829813		Benchmarks: UHF:	|V|= 131072-76.070 621		Hubbard	0	
2601.21310	pdf	15	-76.071151		Benchmarks: UHF:	-76.072 275		Hubbard	0	
2601.21310	pdf	15	-76.070281		UCCSDT:	|V|= 131072-76.070 621		Hubbard	0	
2601.21310	pdf	15	-76.072348		UCCSDT:	-76.072 275		Hubbard	0	
2601.21310	pdf	16	-0.0135		O(	e		Hubbard	1	
2601.21310	pdf	16	2.272895		O(	e		Hubbard	1	
2601.21310	pdf	16	-1.588347		O(	e		Hubbard	1	
2601.21310	pdf	17	-75.793668		Benchmarks: UHF:	|V|= 131072-75.950 464		Hubbard	0	
2601.21310	pdf	17	-75.950722		Benchmarks: UHF:	-75.951 622		Hubbard	0	
2601.21310	pdf	17	-75.946153		UCCSDT:	|V|= 131072-75.950 464		Hubbard	0	
2601.21310	pdf	17	-75.951665		UCCSDT:	-75.951 622		Hubbard	0	
2601.21310	pdf	18	-0.018		O(	e		Hubbard	1	
2601.21310	pdf	18	3.030526		O(	e		Hubbard	1	
2601.21310	pdf	18	-2.117796		O(	e		Hubbard	1	
2601.21310	pdf	19	-75.791198		Benchmarks: UHF:	|V|= 131072-75.917 140		Hubbard	0	
2601.21310	pdf	19	-75.917147		Benchmarks: UHF:	-75.917 931		Hubbard	0	
2601.21310	pdf	19	-75.916217		UCCSDT:	|V|= 131072-75.917 140		Hubbard	0	
2601.21310	pdf	19	-75.917991		UCCSDT:	-75.917 931		Hubbard	0	
2601.21310	pdf	20	-0.0225		O(	e		Hubbard	1	
2601.21310	pdf	20	3.788158		O(	e		Hubbard	1	
2601.21310	pdf	20	-2.647245		O(	e		Hubbard	1	
2601.21310	pdf	21	-75.790955		Benchmarks: UHF:	|V|= 131072-75.911 020		Hubbard	0	
2601.21310	pdf	21	-75.911121		Benchmarks: UHF:	-75.911 144		Hubbard	0	
2601.21310	pdf	21	-75.911407		UCCSDT:	|V|= 131072-75.911 020		Hubbard	0	
2601.21310	pdf	21	-75.911946		UCCSDT:	-75.911 144		Hubbard	0	
2601.21310	pdf	22	-108.949378		Benchmarks: UHF:	|V|= 524288-109.278 217		Hubbard	0	
2601.21310	pdf	22	-109.275356		Benchmarks: UHF:	-109.282 096		Hubbard	0	
2601.21310	pdf	22	-109.280323		UCCSDT:	|V|= 524288-109.278 217		Hubbard	0	
2601.21310	pdf	22	-109.282157		UCCSDT:	-109.282 096		Hubbard	0	
2601.21310	pdf	22	-109.282173		CDFCI:	|V|= 524288-109.278 217		Hubbard	0	
2601.21310	pdf	23	-108.891623		Benchmarks: UHF:	|V|= 524288-109.237 776		Hubbard	0	
2601.21310	pdf	23	-109.234925		Benchmarks: UHF:	-109.241 755		Hubbard	0	
2601.21310	pdf	23	-109.23803		UCCSDT:	|V|= 524288-109.237 776		Hubbard	0	
2601.21310	pdf	23	-109.241886		UCCSDT:	-109.241 755		Hubbard	0	
2601.21310	pdf	23	-109.241908		CDFCI:	|V|= 524288-109.237 776		Hubbard	0	
2601.21310	pdf	24	-108.833687		Benchmarks: UHF:	|V|= 524288-109.157 566		Hubbard	0	
2601.21310	pdf	24	-109.156473		Benchmarks: UHF:	-109.163 305		Hubbard	0	
2601.21310	pdf	24	-109.156703		UCCSDT:	|V|= 524288-109.157 566		Hubbard	0	
2601.21310	pdf	24	-109.163572		UCCSDT:	-109.163 305		Hubbard	0	
2601.21310	pdf	24	-109.1636		CDFCI:	|V|= 524288-109.157 566		Hubbard	0	
2601.21310	pdf	25	-108.790272		Benchmarks: UHF:	|V|= 524288-109.083 133		Hubbard	0	
2601.21310	pdf	25	-109.082149		Benchmarks: UHF:	-109.089 032		Hubbard	0	
2601.21310	pdf	25	-109.079437		UCCSDT:	|V|= 524288-109.083 133		Hubbard	0	
2601.21310	pdf	25	-109.08938		UCCSDT:	-109.089 032		Hubbard	0	
2601.21310	pdf	25	-109.089405		CDFCI:	|V|= 524288-109.083 133		Hubbard	0	
2601.21310	pdf	26	-108.767549		Benchmarks: UHF:	|V|= 524288-108.988 951		Hubbard	0	
2601.21310	pdf	26	-108.990759		Benchmarks: UHF:	-108.997 068		Hubbard	0	
2601.21310	pdf	26	-108.990518		UCCSDT:	|V|= 524288-108.988 951		Hubbard	0	
2601.21310	pdf	26	-108.998052		UCCSDT:	-108.997 068		Hubbard	0	
2601.21310	pdf	26	-108.998083		CDFCI:	|V|= 524288-108.988 951		Hubbard	0	
2601.21310	pdf	27	-108.775057		Benchmarks: UHF:	|V|= 524288-108.960 053		Hubbard	0	
2601.21310	pdf	27	-108.96307		Benchmarks: UHF:	-108.967 866		Hubbard	0	
2601.21310	pdf	27	-108.966852		UCCSDT:	|V|= 524288-108.960 053		Hubbard	0	
2601.21310	pdf	27	-108.97009		UCCSDT:	-108.967 866		Hubbard	0	
2601.21310	pdf	27	-108.970132		CDFCI:	|V|= 524288-108.960 053		Hubbard	0	
2602.02665	pdf	3	0.552		°			triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	3	0.000025		°			triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	3	0.00005		°			triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	3	0.000075		°			triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	3	0.0001		°			triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	4	0.4964		°	ResNet2 + LS		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	4	0.4965		°	ResNet2 + LS		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	5	-0.496375	0.000001	zero-variance extrapolated value (see dashed green line) re- metry res	port the energies obtained with increasing le		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	5	-0.496698	0.000001	ported in Ref. [11]. lational symmetry [	port the energies obtained with increasing le		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	5	-0.496732	0.000001	(C4v) symmetry [	port the energies obtained with increasing le		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	5	-0.49684	0.00001	olation yields an energy of	port the energies obtained with increasing le		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	9	-0.55125			0.6		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	9	-0.5515			0.6		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	9	-0.55175			0.6		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	10	-3.900264920001		Z□( 12) =	derived		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	10	0.62074644		Z□( 12) =	evaluated		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	11	-0.1152		cSW∥ = c0∥ 1	(              )		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	11	0.0832		cSW∥ = c0∥ 1	(              )		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	12	1.1496487235238424		cSW∥ =	this gives		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	12	0.9947990217878181		cSW∥ =	this gives		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	13	-0.2852		χSW⊥ = 29√3Ja2 1	(              )		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	13	-0.4492		χSW⊥ = 29√3Ja2 1	(              )		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	14	0.07069333296077418		χSW∥ =	one ﬁnds		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	14	0.09173454277124056		χSW∥ =	one ﬁnds		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	15	11.631148207320964		cχSW = 12 cSW∥χSW∥ + 1cSW⊥χSW⊥ =	1                       )		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.02665	pdf	15	0.08597603453		and as a result cχSW =	1           (		triangular+Shastry+J1J2+Hubbard+Heisenberg	0	
2602.03031	pdf	0	0.49593	0.00011	1.0-	the corresponding total imaginary timeβand th		J1J2+Hubbard+Heisenberg	0	TABLE I. Energies per siteEobtained with the PITQS TABLE II. Energies per site atβ= 2.0 for several PITQS and standard TQS using the Lie NA Trotter scheme. Parenthe- schemes and standard TQS baselines (β= 0.5 and 2.0).N p ses indicate statistical (Monte Carlo) errors. We also report denotes the number of variational parameters. the corresponding total imaginary timeβand the number of Scheme Energy per site N p
2602.03031	pdf	0	0.49596	0.00014	1.0-	the corresponding total imaginary timeβand th		J1J2+Hubbard+Heisenberg	0	TABLE I. Energies per siteEobtained with the PITQS TABLE II. Energies per site atβ= 2.0 for several PITQS and standard TQS using the Lie NA Trotter scheme. Parenthe- schemes and standard TQS baselines (β= 0.5 and 2.0).N p ses indicate statistical (Monte Carlo) errors. We also report denotes the number of variational parameters. the corresponding total imaginary timeβand the number of Scheme Energy per site N p
